city,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,ndvi_ce,precipitation_amt_mm,precipitation_ground_mm,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,precip_composite,precip_composite_lag1,reanalysis_air_temp_k_lag1,reanalysis_relative_humidity_percent_lag1,precip_composite_lag2,reanalysis_air_temp_k_lag2,reanalysis_relative_humidity_percent_lag2,precip_composite_lag3,reanalysis_air_temp_k_lag3,reanalysis_relative_humidity_percent_lag3,precip_composite_lag4,reanalysis_air_temp_k_lag4,reanalysis_relative_humidity_percent_lag4,precip_temp_interaction,weekofyear_sin,weekofyear_cos,week_temp_interaction,week_humidity_interaction
sj,24.0,0.4792514239218876,0.5576923076923077,0.3193033381712623,0.3076923076923077,0.4648151121720637,6.09,47.81,0.706330318895768,295.49,5.82,77.04,6.09,2.4,0.7751507609840148,7.97,0.6975414522584331,0.847222222222222,9.4,21,26.950000000000003,28.794999999999998,299.52,76.07,67.62,298.81,81.09,63.225,298.58,81.3,18.475,298.33,80.07,10584.31766,0.23931566428755766,-0.970941817426052,0.16903590947298316,-74.80135761450305
sj,25.0,0.3978844589096826,0.4230769230769231,0.2031930333817124,0.2051282051282051,0.2364189805300988,44.25,67.92,0.6872917658258075,296.3,17.0,81.42,44.25,2.17,0.9091605245525032,7.14,0.6975414522584331,1.0,3.3,14,56.085,26.950000000000003,299.89,77.04,28.794999999999998,299.52,76.07,67.62,298.81,81.09,63.225,298.58,81.3,18232.31982,0.12053668025532308,-0.992708874098054,0.08284386781946175,-80.82635652906356
sj,26.0,0.4304312449145647,0.4807692307692307,0.3773584905660373,0.282051282051282,0.45785888481241,73.76,111.99,0.5940028557829681,296.23,37.8,82.75,73.76,2.04,0.713889154781277,7.4,0.5717552887364203,0.6944444444444445,12.4,18,92.875,56.085,299.78,81.42,26.950000000000003,299.89,77.04,28.794999999999998,299.52,76.07,67.62,298.81,81.09,30096.99261,-3.216245299353273e-16,-1.0,-1.9104588927143912e-16,-82.75
sj,27.0,0.5117982099267697,0.5961538461538461,0.4063860667634248,0.3846153846153846,0.1432055339107386,26.7,57.96,0.5768681580199918,295.95,51.99,81.69,26.7,2.14,0.8019527136977126,6.6,0.5717552887364203,0.847222222222222,24.7,13,42.33,92.875,299.41,82.75,56.085,299.78,81.42,26.950000000000003,299.89,77.04,28.794999999999998,299.52,76.07,14543.99334,-0.12053668025532283,-0.992708874098054,-0.0695337727127328,-81.09438792507002
sj,28.0,0.4629780309194466,0.4807692307692307,0.2322206095790999,0.3076923076923077,0.0316740219109567,6.13,39.54,0.7253688719657392,295.79,18.7,77.88,6.13,2.43,0.8096104144730547,6.67,0.5717552887364203,0.9166666666666664,4.6,14,22.835,42.33,299.37,81.69,92.875,299.41,82.75,56.085,299.78,81.42,26.950000000000003,299.89,77.04,8855.099999999999,-0.23931566428755746,-0.9709418174260521,-0.1735921334479971,-75.61694874114093
sj,29.0,0.5117982099267697,0.4038461538461538,0.1161103047895499,0.1794871794871794,0.1501617612703923,29.67,71.71,0.7577344121846752,296.08,23.6,78.24,29.67,2.43,0.8842729970326413,6.91,0.6975414522584331,0.847222222222222,12.2,18,50.69,22.835,300.0,77.88,42.33,299.37,81.69,92.875,299.41,82.75,56.085,299.78,81.42,17742.99254,-0.3546048870425356,-0.9350162426854148,-0.2686963256409889,-73.15567082770686
sj,30.0,0.4304312449145647,0.2692307692307693,0.2322206095790999,0.2051282051282051,0.2971700328044083,56.58,110.06,0.6891956211328025,296.33,27.4,81.48,56.58,2.24,0.731118981525797,5.89,0.5717552887364203,0.9166666666666664,43.1,23,83.32,50.69,300.23,78.24,22.835,300.0,77.88,42.33,299.37,81.69,92.875,299.41,82.75,28186.936960000003,-0.46472317204376806,-0.8854560256532101,-0.32028517521151095,-72.14695697022357
sj,31.0,0.5117982099267697,0.4807692307692307,0.3773584905660373,0.282051282051282,0.2092896938274492,48.41,109.58,0.6853879105188018,296.48,34.39,81.9,48.41,2.3,0.8402412175744235,6.34,0.6289308176100624,1.0,18.0,25,78.995,83.32,299.81,81.48,50.69,300.23,78.24,22.835,300.0,77.88,42.33,299.37,81.69,27355.01565,-0.5680647467311556,-0.8229838658936566,-0.3893447098014591,-67.40237861669048
sj,32.0,0.4141578519121237,0.4615384615384615,0.3773584905660373,0.4102564102564102,0.3375161514904,13.29,133.44,0.6663493574488414,296.47,31.5,81.96,13.29,2.24,0.8268402412175746,6.51,0.5717552887364203,0.9166666666666664,12.5,62,73.365,78.995,299.85,81.9,83.32,299.81,81.48,50.69,300.23,78.24,22.835,300.0,77.88,29201.942849999992,-0.663122658240795,-0.7485107481711013,-0.4418713572285214,-61.34794092010346
sj,33.0,0.3978844589096826,0.4807692307692307,0.2902757619738748,0.282051282051282,0.3600079532866138,0.0,114.55,0.816753926701573,296.48,20.4,79.2,0.0,2.19,1.0,5.47,0.6289308176100624,1.0,3.3,60,57.275,73.365,299.83,81.96,78.995,299.85,81.9,83.32,299.81,81.48,50.69,300.23,78.24,24089.1777,-0.7485107481711011,-0.6631226582407952,-0.611349092747079,-52.51931453267098
sj,34.0,0.3978844589096826,0.4423076923076923,0.2031930333817124,0.2307692307692307,0.4645832379267419,51.88,204.98,0.7672536887196607,296.58,25.47,80.26,51.88,2.4,0.974250981142912,7.51,0.7547169811320752,0.9166666666666664,1.5,76,128.43,57.275,300.42,79.2,73.365,299.83,81.96,78.995,299.85,81.9,83.32,299.81,81.48,47764.3055,-0.8229838658936564,-0.5680647467311559,-0.6314374068636744,-45.592876572642574
sj,35.0,0.4141578519121237,0.3653846153846153,0.4934687953555872,0.358974358974359,0.5510723314317703,55.2,186.04,0.731080437886724,296.67,23.8,81.59,55.2,2.37,0.7617497846271659,7.0,0.5031446540880505,0.847222222222222,10.7,66,120.62,128.43,300.31,80.26,57.275,300.42,79.2,73.365,299.83,81.96,78.995,299.85,81.9,44054.01456,-0.8854560256532096,-0.4647231720437691,-0.6473395789639869,-37.916763607051124
sj,36.0,0.4792514239218876,0.4230769230769231,0.2322206095790999,0.282051282051282,0.3300961756401027,65.9,193.41,0.7215611613517384,296.8,42.33,82.31,65.9,2.13,0.9110749497463392,7.54,0.7547169811320752,0.9166666666666664,27.2,64,129.655,120.62,300.12,81.59,128.43,300.31,80.26,57.275,300.42,79.2,73.365,299.83,81.96,46564.167270000005,-0.9350162426854147,-0.3546048870425359,-0.6746714059548268,-29.187528252471132
sj,37.0,0.4629780309194466,0.5576923076923077,0.1451378809869374,0.2307692307692307,0.3889922339518378,33.56,167.42,0.814850071394578,296.45,11.4,78.63,33.56,3.04,0.9168182253278452,7.7,0.6975414522584331,0.763888888888889,61.0,68,100.49,129.655,300.11,82.31,120.62,300.12,81.59,128.43,300.31,80.26,57.275,300.42,79.2,38247.32148,-0.970941817426052,-0.23931566428755774,-0.7911720092495997,-18.817390682930665
sj,38.0,0.4792514239218876,0.5384615384615385,0.3193033381712623,0.3076923076923077,0.4548445196232266,29.53,203.31,0.8072346501665981,296.9,28.8,80.88,29.53,2.46,0.9053316741648324,6.8,0.6289308176100624,0.9166666666666664,7.9,89,116.42,100.49,300.54,78.63,129.655,300.11,82.31,120.62,300.12,81.59,128.43,300.31,80.26,45432.92328,-0.992708874098054,-0.12053668025532356,-0.8013490006998201,-9.74900669905057
sj,39.0,0.5768917819365338,0.5384615384615385,0.3193033381712623,0.4358974358974358,0.4302658496191167,73.55,257.78,0.702522608281778,296.59,77.5,81.42,73.55,2.07,0.7579209342394948,6.69,0.5717552887364203,0.9166666666666664,31.8,92,165.665,116.42,300.53,80.88,100.49,300.54,78.63,129.655,300.11,82.31,120.62,300.12,81.59,60765.45065999999,-1.0,-1.8369701987210297e-16,-0.702522608281778,-1.4956611357986623e-14
sj,40.0,0.5117982099267697,0.576923076923077,0.3483309143686497,0.3846153846153846,0.8321039167617819,31.68,313.3,0.6339838172298946,296.4,60.0,82.49,31.68,2.04,0.6813439264860723,6.91,0.5717552887364203,0.763888888888889,26.5,140,172.49,165.665,300.06,81.42,116.42,300.53,80.88,100.49,300.54,78.63,129.655,300.11,82.31,68564.1151,-0.992708874098054,0.12053668025532321,-0.6293613613986752,9.943070754261612
sj,41.0,0.4467046379170056,0.4230769230769231,0.2612481857764873,0.3076923076923077,0.5995340487040247,32.1,264.35,0.6301761066159047,295.89,55.1,80.52,32.1,2.26,0.6660285249353882,6.61,0.445969125214408,0.6944444444444445,8.3,116,148.22500000000002,172.49,299.65,82.49,165.665,300.06,81.42,116.42,300.53,80.88,100.49,300.54,78.63,58316.843,-0.9709418174260521,0.23931566428755738,-0.6118643342561201,19.26969728843412
sj,42.0,0.3165174938974776,0.5,0.1451378809869374,0.1538461538461538,0.5652166603963995,3.29,295.22,0.677772489290822,296.02,31.19,79.38,3.29,2.3,0.8344979419929166,7.63,0.6975414522584331,0.9166666666666664,21.3,142,149.25500000000002,148.22500000000002,299.56,80.52,172.49,299.65,82.49,165.665,300.06,81.42,116.42,300.53,80.88,62271.5359,-0.9350162426854148,0.35460488704253557,-0.633728286332245,28.14853593343647
sj,43.0,0.6094385679414157,0.4807692307692307,0.3483309143686497,0.3846153846153846,0.5955921865335543,50.24,315.28,0.6910994764397975,295.46,12.6,76.78,50.24,2.81,0.6985737532305923,7.09,0.5717552887364203,0.763888888888889,3.5,129,182.76,149.25500000000002,299.9,79.38,148.22500000000002,299.56,80.52,172.49,299.65,82.49,165.665,300.06,81.42,70704.46551999998,-0.8854560256532101,0.464723172043768,-0.6119381957393975,35.681445149520506
sj,44.0,0.4467046379170056,0.4423076923076923,0.2031930333817124,0.1794871794871794,0.7504841824085111,72.61,350.76,0.6910994764397975,295.92,26.83,78.99,72.61,3.04,0.7521776586579879,7.26,0.5717552887364203,0.9166666666666664,4.8,140,211.685,182.76,299.89,76.78,149.25500000000002,299.9,79.38,148.22500000000002,299.56,80.52,172.49,299.65,82.49,80170.44165000001,-0.822983865893657,0.5680647467311548,-0.5687637188375069,44.87143434429392
sj,45.0,0.3816110659072416,0.3461538461538461,0.1451378809869374,0.1794871794871794,0.5828391030408557,42.92,316.32,0.5559257496430255,295.57,74.83,81.06,42.92,2.9,0.5760505408251175,6.76,0.5031446540880505,0.6944444444444445,41.4,140,179.62,211.685,299.91,78.99,182.76,299.89,76.78,149.25500000000002,299.9,79.38,148.22500000000002,299.56,80.52,70076.78699999998,-0.7485107481711011,0.6631226582407952,-0.41611639879288126,53.75272267699886
sj,46.0,0.4629780309194466,0.4615384615384615,0.3773584905660373,0.3846153846153846,0.5807522348329596,78.73,329.76,0.4626368396001969,295.62,72.7,83.51,78.73,1.97,0.4745860055518331,6.74,0.3773584905660377,0.6111111111111109,28.2,127,204.245,179.62,299.09,81.06,211.685,299.91,78.99,182.76,299.89,76.78,149.25500000000002,299.9,79.38,76001.96918999999,-0.6631226582407955,0.7485107481711009,-0.30678497087580314,62.508132579768635
sj,47.0,0.3165174938974776,0.3076923076923077,0.2322206095790999,0.3333333333333333,0.6943706150406375,0.0,256.46,0.4474059971442156,294.03,15.1,75.55,0.0,2.27,0.4075811237675885,6.81,0.251572327044025,0.6111111111111109,9.4,129,128.23,204.245,298.69,83.51,179.62,299.09,81.06,211.685,299.91,78.99,182.76,299.89,76.78,53623.22139999999,-0.5680647467311559,0.8229838658936564,-0.2541555744537291,62.176431068265735
sj,48.0,0.4467046379170056,0.5384615384615385,0.3483309143686497,0.3076923076923077,0.8747687779009915,35.34,371.25,0.407425035697289,294.94,78.43,81.49,35.34,2.03,0.3999234229922465,6.59,0.251572327044025,0.6111111111111109,76.2,169,203.29500000000002,128.23,298.7,75.55,204.245,298.69,83.51,179.62,299.09,81.06,211.685,299.91,78.99,80704.92726,-0.46472317204376834,0.88545602565321,-0.18933985495928968,72.15581153048008
sj,49.0,0.4304312449145647,0.5192307692307693,0.2031930333817124,0.2051282051282051,0.5881722106832569,0.0,282.2,0.4721561161351716,294.97,35.1,80.28,0.0,1.8,0.487986981908682,6.06,0.3201829616923957,0.763888888888889,19.6,141,141.1,203.29500000000002,298.38,81.49,128.23,298.7,75.55,204.245,298.69,83.51,179.62,299.09,81.06,58993.34559999999,-0.35460488704253595,0.9350162426854147,-0.16742886622855502,75.06310396278509
sj,50.0,0.2514239218877135,0.6538461538461537,0.4644412191581997,0.4615384615384615,0.5800566120969942,0.0,210.91,0.4245597334602544,294.51,26.8,78.62,0.0,2.01,0.2735713601991,5.86,0.1829616923956544,0.5416666666666665,34.2,108,105.455,141.1,298.64,80.28,203.29500000000002,298.38,81.49,128.23,298.7,75.55,204.245,298.69,83.51,44072.59724,-0.2393156642875578,0.970941817426052,-0.10160379464278925,76.33544568603621
sj,51.0,0.5117982099267697,0.3461538461538461,0.1451378809869374,0.0,0.4842925487790942,0.0,149.22,0.3388862446454055,292.87,8.76,72.86,0.0,2.07,0.1567914233751315,6.16,0.1257861635220123,0.388888888888889,6.1,78,74.61,105.455,298.52,78.62,141.1,298.64,80.28,203.29500000000002,298.38,81.49,128.23,298.7,75.55,31135.64832,-0.12053668025532363,0.992708874098054,-0.04084822291375062,72.3287685667842
sj,52.0,0.4955248169243286,0.4807692307692307,0.2322206095790999,0.2051282051282051,0.5605791754899637,0.0,126.19,0.028557829604946,292.05,19.3,76.13,0.0,2.21,0.034268210969656,6.19,0.057175528873642,0.2222222222222219,13.7,70,63.095,74.61,298.08,72.86,105.455,298.52,78.62,141.1,298.64,80.28,203.29500000000002,298.38,81.49,26192.50116,6.432490598706546e-16,1.0,1.8369797045327863e-17,76.13
sj,1.0,0.5117982099267697,0.5576923076923077,0.3773584905660373,0.3333333333333333,0.4564676393404792,38.34,56.98,0.5578296049500314,295.64,27.24,80.3,38.34,2.86,0.6181678950894994,7.3,0.5717552887364203,0.6111111111111109,23.85,81,47.66,63.095,296.52,76.13,74.61,298.08,72.86,105.455,298.52,78.62,141.1,298.64,80.28,15347.026199999998,0.12053668025532305,0.992708874098054,0.06723892872881511,79.71452259007373
sj,2.0,0.4629780309194466,0.3846153846153846,0.2322206095790999,0.1538461538461538,0.5417973616188986,180.49650000000017,412.12,0.3350785340314156,294.46,18.3,81.3,179.61292500000013,2.3,0.2831434861682779,7.5,0.3201829616923957,0.388888888888889,58.2,104,295.86646250000007,47.66,298.65,80.3,63.095,296.52,76.13,74.61,298.08,72.86,105.455,298.52,78.62,101994.814386025,0.23931566428755774,0.970941817426052,0.08018954196022925,78.93756975673803
sj,3.0,0.6582587469487388,0.6923076923076923,0.4063860667634248,0.3846153846153846,0.5631297921885035,3.12,175.95,0.215135649690625,294.47,19.8,84.12,3.12,1.86,0.2467694074854022,6.17,0.3773584905660377,0.5416666666666665,32.3,90,89.535,295.86646250000007,297.91,81.3,47.66,298.65,80.3,63.095,296.52,76.13,74.61,298.08,72.86,36900.19133999999,0.3546048870425356,0.9350162426854148,0.0762881527573666,78.6535663346971
sj,4.0,0.4955248169243286,0.5,0.3773584905660373,0.3076923076923077,0.3368205287544347,0.0,176.73,0.1865778200856682,293.02,5.11,78.29,0.0,2.36,0.1299894706614336,7.44,0.3201829616923957,0.3055555555555554,1.3,85,88.365,89.535,297.34,84.12,295.86646250000007,297.91,81.3,47.66,298.65,80.3,63.095,296.52,76.13,36753.30098999999,0.4647231720437685,0.8854560256532099,0.08670703638322327,69.3223522483898
sj,5.0,0.5117982099267697,0.3461538461538461,0.3193033381712623,0.358974358974359,0.3178068406380477,0.0,101.03,0.2265587815326056,292.72,6.5,75.22,0.0,2.44,0.1185029194984206,6.59,0.1257861635220123,0.3055555555555554,9.2,55,50.515,88.365,297.09,78.29,89.535,297.34,84.12,295.86646250000007,297.91,81.3,47.66,298.65,80.3,21033.83982,0.5680647467311558,0.8229838658936564,0.12870005685103886,61.90484639252083
sj,6.0,0.4629780309194466,0.4038461538461538,0.1451378809869374,0.358974358974359,0.4796550638726584,0.0,101.11,0.1465968586387416,292.62,16.2,77.06,0.0,3.4,0.1012730927539006,7.36,0.3201829616923957,0.3055555555555554,3.0,53,50.555,50.515,297.42,75.22,88.365,297.09,78.29,89.535,297.34,84.12,295.86646250000007,297.91,81.3,21015.10684,0.6631226582407952,0.7485107481711011,0.09721169859027241,57.68023825406505
sj,7.0,0.5117982099267697,0.5,0.4063860667634248,0.3333333333333333,0.5100305900098132,38.34,56.98,0.323655402189435,294.65,20.1,82.88,38.34,2.2,0.3539772183401935,6.57,0.5031446540880505,0.3055555555555554,1.3,65,47.66,50.555,296.92,77.06,50.515,297.42,75.22,88.365,297.09,78.29,89.535,297.34,84.12,15303.3464,0.7485107481711011,0.6631226582407953,0.24225954724243262,54.95960591499711
sj,8.0,0.5117982099267697,0.5961538461538461,0.3773584905660373,0.3846153846153846,0.3134012299769337,38.34,56.98,0.3331746787244207,293.63,4.4,77.3,38.34,2.59,0.3022877381066337,7.39,0.6975414522584331,0.5416666666666665,8.9,33,47.66,47.66,297.8,82.88,50.555,296.92,77.06,50.515,297.42,75.22,88.365,297.09,78.29,15308.4852,0.8229838658936564,0.5680647467311559,0.2741973851145007,43.911404922318354
sj,9.0,0.4792514239218876,0.4038461538461538,0.3193033381712623,0.282051282051282,0.2962425358231211,38.34,56.98,0.2513089005235617,292.97,14.4,76.04,38.34,2.41,0.2123097539963623,6.17,0.1829616923956544,0.5416666666666665,16.0,38,47.66,47.66,297.9,77.3,47.66,297.8,82.88,50.555,296.92,77.06,50.515,297.42,75.22,15286.38836,0.8854560256532099,0.4647231720437686,0.22252298026887082,35.33755000220817
sj,10.0,0.5117982099267697,0.5961538461538461,0.3773584905660373,0.358974358974359,0.255200794401164,0.0,110.5,0.2741551642075229,293.32,5.5,76.88,0.0,2.31,0.2831434861682779,7.81,0.3773584905660377,0.388888888888889,2.9,59,55.25,47.66,297.47,76.04,47.66,297.9,77.3,47.66,297.8,82.88,50.555,296.92,77.06,23023.2275,0.9350162426854148,0.35460488704253557,0.25633953155012096,27.262023715830132
sj,11.0,0.4467046379170056,0.4230769230769231,0.2031930333817124,0.282051282051282,0.2062753286382659,23.22,106.67,0.2722513089005279,293.54,12.6,78.06,23.22,2.51,0.3080310136881399,7.76,0.445969125214408,0.5416666666666665,5.9,40,64.945,55.25,297.65,76.88,47.66,297.47,76.04,47.66,297.9,77.3,47.66,297.8,82.88,24297.02505,0.970941817426052,0.23931566428755804,0.2643401806605,18.680980754286782
sj,12.0,0.3816110659072416,0.4038461538461538,0.2322206095790999,0.2051282051282051,0.486843165477634,0.0,67.28,0.3407900999524005,293.71,3.56,77.51,0.0,2.7,0.3673781946970424,7.86,0.3773584905660377,0.5416666666666665,4.8,37,33.64,64.945,297.63,78.06,55.25,297.65,76.88,47.66,297.47,76.04,47.66,297.9,77.3,14032.2532,0.992708874098054,0.120536680255323,0.3383053564275108,9.342798086590086
sj,13.0,0.5117982099267697,0.4807692307692307,0.2031930333817124,0.1538461538461538,0.3602398275319356,0.0,57.12,0.2037125178486445,293.58,21.0,80.24,0.0,2.8,0.3865224466353976,5.71,0.5031446540880505,0.6111111111111109,2.3,29,28.56,33.64,297.95,77.51,64.945,297.63,78.06,55.25,297.65,76.88,47.66,297.47,76.04,11884.04448,1.0,-1.6081226496766366e-16,0.2037125178486445,-1.2903576141005331e-14
sj,14.0,0.4629780309194466,0.4038461538461538,0.3773584905660373,0.3333333333333333,0.444410178583746,122.27,186.77,0.32555925749643,293.88,16.2,78.07,122.27,2.74,0.3922657222169044,7.53,0.3773584905660377,0.5416666666666665,24.1,30,154.52,28.56,297.22,80.24,33.64,297.95,77.51,64.945,297.63,78.06,55.25,297.65,76.88,49887.81160000001,0.992708874098054,-0.1205366802553229,0.32318556396147946,-9.410298627533058
sj,15.0,0.4629780309194466,0.5,0.1741654571843248,0.1794871794871794,0.1893485087297751,43.21,98.88,0.4797715373631623,294.2,11.1,76.38,43.21,3.61,0.537762036948406,7.84,0.5717552887364203,0.5416666666666665,0.0,30,71.045,154.52,297.98,78.07,28.56,297.22,80.24,33.64,297.95,77.51,64.945,297.63,78.06,24545.22372,0.9709418174260521,-0.23931566428755752,0.46583024843667986,-18.27893043828364
sj,16.0,0.4304312449145647,0.4423076923076923,0.2902757619738748,0.3076923076923077,0.3421536363968359,83.11,138.94,0.3122322703474545,294.94,70.6,84.18,83.11,2.14,0.5033023834593661,5.89,0.445969125214408,0.6944444444444445,24.5,28,111.025,71.045,298.68,76.38,154.52,297.98,78.07,28.56,297.22,80.24,33.64,297.95,77.51,36392.14553,0.9350162426854149,-0.35460488704253545,0.2919422442654136,-29.850639391240637
sj,17.0,0.4467046379170056,0.4615384615384615,0.2612481857764873,0.2564102564102564,0.264012015723392,36.16,77.87,0.3617325083293667,294.05,25.8,78.43,36.16,2.83,0.4765004307456689,7.24,0.445969125214408,0.6111111111111109,4.6,23,57.015,111.025,297.83,84.18,71.045,298.68,76.38,154.52,297.98,78.07,28.56,297.22,80.24,19482.26813,0.8854560256532099,-0.4647231720437685,0.3202982291748877,-36.44823838339277
sj,18.0,0.3165174938974776,0.3653846153846153,0.0290275761973875,0.1025641025641025,0.3467911213032717,0.0,52.02,0.4112327463112789,293.4,4.0,74.93,0.0,3.61,0.6105101943141574,6.5,0.6975414522584331,0.763888888888889,1.6,24,26.01,57.015,298.09,78.43,111.025,297.83,84.18,71.045,298.68,76.38,154.52,297.98,78.07,10858.6548,0.8229838658936566,-0.5680647467311556,0.3384379153413216,-42.56509147256549
sj,19.0,0.4792514239218876,0.673076923076923,0.3483309143686497,0.4102564102564102,0.2023334664677954,13.92,58.5,0.3960019038553084,294.22,45.0,78.48,13.92,3.0,0.499473533071695,6.91,0.6975414522584331,0.6111111111111109,32.0,29,36.21,26.01,298.2,74.93,57.015,298.09,78.43,111.025,297.83,84.18,71.045,298.68,76.38,13462.890839999998,0.7485107481711013,-0.663122658240795,0.2964116813319174,-52.04186621873759
sj,20.0,0.4629780309194466,0.2307692307692307,0.2322206095790999,0.2051282051282051,0.230622124397054,2.94,59.89,0.4093288910042839,294.28,27.5,78.38,2.94,2.23,0.6239111706710063,5.96,0.3773584905660377,0.6944444444444445,8.1,26,31.415,36.21,298.34,78.48,26.01,298.2,74.93,57.015,298.09,78.43,111.025,297.83,84.18,12770.015649999998,0.6631226582407952,-0.7485107481711012,0.27143526229751747,-58.668272441650906
sj,21.0,0.4629780309194466,0.3846153846153846,0.0,0.0256410256410256,0.4089334190495119,71.85,114.67,0.4188481675392695,295.77,203.96500000000023,85.65,71.85,2.71,0.7043170288120991,6.77,0.5717552887364203,0.763888888888889,22.1,23,93.25999999999999,31.415,298.33,78.38,36.21,298.34,78.48,26.01,298.2,74.93,57.015,298.09,78.43,30385.29984,0.5680647467311558,-0.8229838658936564,0.23793287821200385,-70.48856811379167
