city,year,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,ndvi_ce,precipitation_amt_mm,precipitation_ground_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
sj,1992,22,0.1215,,0.2191571,0.2130143,7.558647687456554,186.25,231.46555801873495,298.6157143,298.75,296.3342857,301.4,297.0,130.3,87.30142857,186.25,17.83285714,2.357142857,27.42857143,5.957142857,31.7,23.9,80.2,20
sj,1992,23,0.12165,0.13995,0.1100857,0.1022286,-4.8636315357950615,42.24,74.26070928273214,299.1042857,299.2285714,296.5228571,301.0,297.8,50.0,85.82714286,42.24,17.99571429,2.114285714,27.5,6.914285714,31.7,22.8,103.9,19
sj,1992,24,0.08395,0.0856,0.1023714,0.1117714,-1.193956465847406,43.21,85.28798149733154,298.9014286,298.9642857,296.1542857,300.5,297.6,43.8,84.87,43.21,17.57,1.985714286,28.2,6.871428571,32.8,24.4,102.4,20
sj,1992,25,0.10445,0.15315,0.1811571,0.1920857,5.035497157974592,52.07,102.98866176079156,298.9314286,298.9571429,296.0428571,301.0,297.0,37.1,84.24857143,52.07,17.44142857,2.0,28.28571429,6.742857143,32.8,24.4,29.8,26
sj,1992,26,0.1302,0.1302,0.13938,0.11475,1.6647812529534285,52.96,118.57582530642429,299.5685714,299.55,296.3842857,301.8,298.0,33.7,82.77714286,52.96,17.80714286,1.728571429,28.48571429,7.028571429,32.8,23.9,5.4,29
sj,1992,27,0.1194,0.1439,0.1693286,0.1684714,-2.3718785168517424,10.74,66.08959776646836,300.1771429,300.3785714,296.2757143,301.8,298.3,10.0,79.33428571,10.74,17.66714286,2.271428571,29.22857143,6.642857143,33.3,25.6,3.1,31
sj,1992,28,,0.192,0.1468571,0.1530714,5.393984598923143,1.86,60.55795053855304,300.2857143,300.5642857,296.1985714,302.2,298.7,5.4,78.49714286,1.86,17.56857143,2.785714286,28.72857143,6.614285714,32.8,24.4,1.8,28
sj,1992,29,0.112,0.1255,0.14214,0.1825333,-2.8222435940918547,94.14,150.4251170621749,299.79,299.8285714,296.0528571,301.8,298.0,46.1,80.15,94.14,17.43,2.0,27.62857143,6.042857143,31.7,23.9,45.2,26
sj,1992,30,-0.1396,0.05918,0.1371286,0.1288714,7.149056933948376,33.51,89.97895588502936,299.2271429,299.3714286,295.8757143,301.1,298.0,69.04,81.98428571,33.51,17.24857143,2.028571429,27.55714286,6.857142857,31.7,23.3,41.0,32
sj,1992,31,0.0539,0.1261333,0.1337714,0.1499143,15.708508686566873,31.12,110.74613917015026,299.0257143,299.1071429,295.7457143,300.8,297.7,58.8,82.34571429,31.12,17.11428571,1.814285714,27.97142857,6.928571429,32.2,22.8,14.2,35
sj,1992,32,0.152675,0.173275,0.1500429,0.1450571,-0.8085115520259922,59.22,122.7091434417711,299.7557143,299.9142857,296.1585714,301.5,297.6,27.1,80.78428571,59.22,17.54714286,2.428571429,28.07142857,6.1,31.7,23.3,16.6,33
sj,1992,33,0.16395,0.12665,0.2150571,0.2192714,2.676907568275342,65.55,120.21645153592976,299.2157143,299.2214286,296.0071429,301.3,297.8,81.8,82.75,65.55,17.41571429,1.957142857,27.67142857,7.557142857,31.7,22.8,41.9,30
sj,1992,34,0.1146,0.1368,0.1855857,0.1925714,3.6628477730019737,68.22,176.2539327173264,299.4914286,299.7357143,296.2142857,301.9,298.3,61.6,82.31714286,68.22,17.60142857,2.242857143,28.21428571,6.928571429,33.9,24.4,42.7,52
sj,1992,35,0.0875,0.0817,0.1799429,0.2217571,5.66255205750184,27.7,152.36283586209913,300.0671429,300.1571429,296.0571429,302.2,298.1,28.9,78.86428571,27.7,17.45857143,2.428571429,28.27142857,6.828571429,32.2,23.9,3.1,59
sj,1992,36,,0.2175,0.1240143,0.1256571,14.630784437978352,61.55,196.60217844145,300.1085714,300.1571429,296.1757143,302.0,298.4,34.36,79.20428571,61.55,17.56428571,2.2,28.72857143,7.485714286,34.4,24.4,6.5,67
sj,1992,37,0.123975,0.1768,0.2357429,0.2148286,15.050157520160056,21.34,146.5725156320309,299.7271429,299.7571429,295.9371429,302.2,298.2,87.2,79.93,21.34,17.35285714,2.028571429,28.02857143,6.542857143,32.2,23.9,23.6,65
sj,1992,38,0.0519,0.07226667,0.1775714,0.1588143,15.489504727011354,41.32,190.86420685044328,299.9785714,300.0714286,296.1114286,302.2,298.4,32.6,79.52571429,41.32,17.54142857,2.342857143,28.14285714,7.085714286,32.8,23.9,28.9,74
sj,1992,39,0.1435,0.1435,0.1984,0.2122714,9.210123841019302,95.55,234.04304968209328,299.2928571,299.3785714,296.2814286,301.4,297.9,116.79,83.7,95.55,17.75142857,2.042857143,27.55714286,7.242857143,32.8,23.3,60.9,70
sj,1992,40,0.1972,0.12715,0.1581333,0.09435,3.2459552921671264,97.7,219.23742439020725,299.6242857,299.7071429,296.13,302.3,297.6,34.2,81.29714286,97.7,17.60428571,2.3,27.97142857,7.228571429,33.3,23.3,22.6,61
sj,1992,41,0.137225,0.10745,0.1771857,0.1911,7.567243011683672,23.1,130.40638795380562,300.2671429,300.3285714,296.4242857,302.8,298.3,19.4,79.73714286,23.1,17.89714286,3.257142857,28.88571429,7.8,35.0,23.9,0.0,53
sj,1992,42,0.3371,0.1979,0.1945857,0.1832286,-4.73098807243518,18.95,177.0982885036467,300.1185714,300.2285714,295.8928571,302.6,297.7,11.3,77.83428571,18.95,17.30857143,2.971428571,29.15714286,7.114285714,33.3,25.0,8.0,76
sj,1992,43,-0.0156,0.0312,0.1042167,0.1129833,-3.1047354950487662,12.18,132.14123042005738,299.8485714,299.9142857,295.6457143,301.6,298.4,21.5,77.87571429,12.18,17.04428571,2.514285714,28.65714286,7.457142857,32.8,23.9,11.9,61
sj,1992,44,0.1242,0.1254,0.1156,0.1124286,0.3847217340221647,80.58,191.7417903530899,299.8028571,299.8428571,295.8057143,302.3,297.0,25.0,78.91,80.58,17.24714286,3.028571429,28.67142857,7.285714286,33.3,23.9,18.6,57
sj,1992,45,0.0866,0.1209667,0.2244429,0.2498571,12.720112103627626,64.0,146.33996100790074,299.8071429,299.85,296.27,301.5,298.5,27.7,81.05285714,64.0,17.73,2.071428571,28.38571429,7.7,33.3,22.2,14.2,44
sj,1992,46,0.118,0.1422,0.08945,0.0668,2.601080855286699,40.06,111.17218027682799,299.0414286,299.2071429,295.0742857,300.9,297.4,31.72,79.01285714,40.06,16.48142857,2.414285714,27.54285714,6.842857143,31.7,22.8,161.0,34
sj,1992,47,0.0764,0.05613333,0.1343714,0.06401429,3.569214579154817,43.44,124.89684110802501,298.3428571,298.2857143,294.6528571,300.6,296.6,49.97,80.25571429,43.44,16.06714286,1.828571429,26.68571429,7.0,31.1,22.2,26.1,47
sj,1992,48,0.0971,0.1026333,0.1617143,0.1198286,10.763247800269307,47.42,172.76663739340162,298.6642857,298.7428571,296.0414286,301.1,296.9,128.1,85.58714286,47.42,17.52857143,2.0,27.4,6.771428571,32.8,23.3,46.3,60
sj,1992,49,0.1083,0.074125,0.1750667,0.15275,19.87660578658889,53.73,176.12225556681793,298.46,298.55,295.2528571,300.6,297.0,54.8,82.64857143,53.73,16.67857143,1.928571429,26.62857143,7.242857143,31.1,22.2,62.6,60
sj,1992,50,0.0547,0.1099,0.1981571,0.2159667,8.526140142804469,86.28,203.09801181195212,298.7342857,298.9142857,294.65,300.5,297.5,19.23,78.31142857,86.28,16.02428571,2.114285714,26.91428571,7.185714286,31.1,22.2,9.4,53
sj,1992,51,,0.066425,0.1923429,0.1941286,6.644325498373726,0.0,62.1231793612132,298.2857143,298.5071429,293.8285714,300.7,296.4,24.94,76.66142857,0.0,15.25142857,2.642857143,26.68571429,8.385714286,32.2,21.7,47.5,36
sj,1992,52,-0.01008,0.06821667,0.0869,0.0733125,9.12924836808243,0.0,55.71355698435101,297.1728571,297.35,292.8,299.1,296.1,23.8,76.75714286,0.0,14.32428571,1.928571429,25.91428571,6.485714286,29.4,21.7,5.5,31
sj,1993,53,,,,,9.5978205423613,,,,,,,,,,,,,,,,,,30
sj,1993,1,0.02835,0.04366667,0.07865714,0.04645714,1.6613358482363916,46.79,117.30182227933469,297.4671429,297.55,294.15,299.4,296.1,41.9,81.87857143,46.79,15.52,1.9,25.87142857,6.5,30.6,21.7,28.0,32
sj,1993,2,0.03006667,0.03785,0.1318857,0.1092,-0.33495880221757446,0.0,61.826171386667,297.3314286,297.3428571,293.0685714,299.2,296.2,27.5,77.14428571,0.0,14.46714286,1.714285714,24.5,7.042857143,28.3,20.6,23.5,28
sj,1993,3,,0.11345,0.2260571,0.2200286,-2.2158249354540116,0.0,86.14555150172956,297.4014286,297.6285714,293.0757143,299.5,296.2,11.2,76.98428571,0.0,14.49,2.2,24.85714286,7.128571429,30.0,20.0,6.6,33
sj,1993,4,0.06613333,0.05705,0.1303667,0.1473833,3.889363249274462,0.0,66.68901687273582,296.9671429,297.1285714,292.8414286,299.2,295.5,21.8,77.86285714,0.0,14.30714286,2.085714286,24.4,6.1,28.9,20.0,15.2,33
sj,1993,5,0.047425,0.02253333,0.09238571,0.09468571,8.11257875907392,75.97,149.65189504148128,297.6242857,297.6857143,294.0328571,300.4,295.6,26.3,80.61,75.97,15.45285714,2.085714286,26.67142857,7.642857143,31.7,19.4,9.4,35
sj,1993,6,0.2738,0.0558,0.2020857,0.2047857,11.084259764150897,0.0,47.378943511715434,296.5942857,296.8,292.8714286,299.7,294.7,14.3,79.82571429,0.0,14.38571429,2.342857143,25.42857143,6.742857143,30.0,20.6,2.1,22
sj,1993,7,0.1108667,0.173375,0.2375143,0.2274143,3.8713928040295764,14.71,45.375317620362694,297.76,297.9714286,293.3428571,299.6,296.4,7.2,76.53285714,14.71,14.75285714,2.485714286,26.27142857,8.1,31.7,20.6,2.8,13
sj,1993,8,,0.1339,0.2699286,0.2615857,-1.5021562235072297,0.0,23.19990961880867,296.7685714,296.8714286,292.3014286,300.1,294.6,21.5,76.21714286,0.0,13.82714286,2.771428571,25.7,7.3,32.2,20.6,5.5,13
sj,1993,9,0.1744667,0.1338,0.1584833,0.1399167,7.45879700084757,0.0,37.42299746297578,297.0142857,297.2428571,291.9114286,299.7,295.2,1.8,73.22571429,0.0,13.49428571,2.8,25.57142857,8.157142857,30.0,21.1,2.3,21
sj,1993,10,0.09403333,0.214,0.2035714,0.2538286,-0.692065310332497,0.0,42.69095152492605,296.4257143,296.6428571,290.7757143,298.9,294.1,2.7,70.64571429,0.0,12.58285714,2.485714286,24.9,7.614285714,29.4,19.4,2.5,17
sj,1993,11,-0.0411,-0.0436,0.1725333,0.1717714,5.998262816650483,9.68,28.353593662131914,297.8557143,298.0142857,293.6928571,300.4,295.5,10.5,77.78428571,9.68,15.06428571,2.685714286,26.92857143,8.471428571,33.3,21.1,0.5,11
sj,1993,12,0.03225,0.10315,0.1850143,0.2041857,3.9474420454239008,27.0,48.068853067254594,297.5857143,297.6714286,293.2228571,299.8,296.3,13.0,76.84857143,27.0,14.64857143,2.257142857,26.14285714,7.528571429,31.1,20.6,12.8,8
sj,1993,13,0.1194,0.08853333,0.1404714,0.1174286,-0.9923837290268687,0.0,8.22005626580903,297.34,297.4428571,293.8128571,299.4,295.7,20.27,80.79571429,0.0,15.2,2.142857143,26.88571429,7.628571429,32.8,22.2,4.1,8
sj,1993,14,,0.0423,0.1903667,0.2082143,9.539999926480766,7.49,18.040968437416268,297.7457143,297.8928571,293.7528571,300.1,296.2,14.2,78.56428571,7.49,15.16285714,2.357142857,27.2,7.714285714,32.8,21.1,4.6,6
sj,1993,15,-0.0158,0.01885,0.068,0.0834,10.614417307447113,19.74,31.8725806210468,298.0128571,298.0,294.0657143,300.1,295.9,23.2,78.96142857,19.74,15.5,3.057142857,27.07142857,7.785714286,33.3,22.2,11.7,6
sj,1993,16,0.0828,0.0788,0.1334571,0.1317,3.88531751292157,114.85,124.63434559231374,297.5285714,297.7428571,294.0728571,300.1,294.5,63.49,81.27142857,114.85,15.48857143,2.771428571,25.87142857,7.442857143,31.1,21.7,8.4,7
sj,1993,17,,0.09256667,0.1315167,0.1252286,2.956090467845512,33.35,62.28072783235001,298.5914286,298.6928571,295.1942857,300.4,297.0,34.3,81.65571429,33.35,16.59714286,2.471428571,27.48571429,8.385714286,32.8,22.2,28.3,12
sj,1993,18,0.07965,0.06415,0.1547429,0.1291571,-0.3596464217625561,37.35,69.49438473643056,298.1528571,298.1857143,295.26,300.1,296.9,40.7,84.08142857,37.35,16.65857143,1.857142857,26.94285714,6.271428571,32.2,22.2,114.3,17
sj,1993,19,0.07305,0.052,0.1074857,0.1070286,-1.9259520821608573,34.9,48.75249059074417,297.6714286,297.6928571,294.8471429,300.4,296.1,142.4,84.52142857,34.9,16.26714286,2.5,26.47142857,6.0,31.1,22.8,18.3,10
sj,1993,20,0.1769,0.0901,0.1792,0.1866833,8.681497637900254,14.84,36.25062490641559,298.6042857,298.7214286,295.3242857,301.2,296.4,55.67,82.43571429,14.84,16.85714286,2.214285714,28.22857143,7.228571429,33.9,23.3,4.6,10
sj,1993,21,0.01645,0.10485,0.05147143,0.0644,2.0893950583389707,78.17,117.99784782586693,299.3642857,299.3785714,296.6757143,301.8,297.6,100.2,85.39857143,78.17,18.18571429,2.271428571,28.94285714,7.228571429,33.9,23.3,32.1,18
sj,1993,22,0.00305,0.0506,0.1981857,0.1761,-0.7066713978808967,62.2,104.89863749930257,298.8442857,298.9142857,296.4514286,301.4,297.3,93.2,86.9,62.2,17.95142857,1.914285714,27.64285714,5.885714286,31.1,22.8,58.3,19
sj,1993,23,0.1206,,0.1537714,0.1484857,4.1064911998790645,8.48,34.9697226312083,300.6585714,300.7357143,296.9785714,302.8,298.5,20.2,80.61571429,8.48,18.49142857,2.642857143,29.9,7.385714286,34.4,25.0,1.3,12
sj,1993,24,,0.0785,0.2209429,0.2193714,5.476235180223524,30.65,77.71892129608811,299.1842857,299.2642857,295.7428571,301.0,297.7,55.5,81.49285714,30.65,17.13,2.1,27.72857143,6.785714286,32.2,23.3,57.9,22
sj,1993,25,0.0374,0.1399667,0.1681714,0.1343571,-0.3758775502750531,93.75,114.20483203058505,299.5214286,299.4928571,296.2942857,301.8,297.5,74.0,82.60857143,93.75,17.71285714,1.957142857,27.34285714,6.971428571,33.3,22.2,60.4,12
sj,1993,26,0.1237667,0.1522,0.2154143,0.2187714,3.6982259749085604,8.49,52.08669877474086,299.7042857,299.8428571,296.51,301.6,298.2,27.5,82.83285714,8.49,17.92285714,2.0,28.84285714,5.871428571,32.8,25.0,7.2,21
sj,1993,27,0.0689,0.09593333,0.1463429,0.1590429,-2.5562551076382714,37.28,75.66655349693056,299.5671429,299.6285714,296.03,301.6,297.5,72.8,81.14857143,37.28,17.40714286,1.885714286,28.24285714,6.842857143,32.8,24.4,21.0,18
sj,1993,28,0.0375,0.09203333,0.1833571,0.2203714,2.134882218340836,73.94,113.86691505569948,299.5842857,299.7071429,296.0557143,301.9,297.7,67.7,81.21571429,73.94,17.46,2.5,27.88571429,6.528571429,32.2,22.2,92.2,16
sj,1993,29,0.1204,0.1826,0.1665857,0.1923714,13.73561834168621,4.81,31.63725650668837,299.8914286,299.9642857,295.94,302.0,298.3,29.4,79.15,4.81,17.31714286,2.471428571,28.5,7.257142857,33.3,24.4,13.0,16
sj,1993,30,0.08285,0.10608,0.12255,0.1236,2.3640410768215645,78.03,120.48493022401578,299.2371429,299.2642857,296.5928571,301.3,298.0,109.0,85.55142857,78.03,18.03428571,1.757142857,27.94285714,6.0,32.2,22.2,71.4,22
sj,1993,31,,0.1488,0.2467667,0.2581143,7.269448613090277,12.38,47.34928666848828,300.0628571,300.2642857,296.8571429,302.0,298.3,12.6,82.88285714,12.38,18.32714286,2.357142857,29.02857143,6.585714286,32.8,24.4,0.8,17
sj,1993,32,0.1016,0.1401,0.2187,0.1692571,1.3140242087718712,7.25,58.170732638855,300.1214286,300.35,296.5614286,302.0,298.7,21.8,81.01285714,7.25,17.98857143,2.328571429,29.02857143,6.257142857,32.8,25.0,18.1,25
sj,1993,33,0.0969,0.04966667,0.1970714,0.1632857,1.8900008594936835,106.83,154.9470684498585,299.67,299.7714286,296.5128571,302.3,297.8,62.7,83.07571429,106.83,17.95285714,2.228571429,29.41428571,6.428571429,33.9,24.4,12.7,23
sj,1993,34,0.10885,0.24925,0.2105714,0.2159143,-1.306884319635138,1.36,24.147324568289797,299.9185714,299.9857143,296.49,302.1,297.9,26.9,81.72714286,1.36,17.91714286,2.314285714,28.97142857,7.614285714,33.3,24.4,17.1,12
sj,1993,35,0.0979,0.1581,0.1638571,0.1509143,-4.864544959311559,30.85,82.82744629946691,299.9757143,300.0357143,296.1071429,302.0,298.5,34.4,79.62857143,30.85,17.52714286,2.185714286,28.65714286,7.328571429,32.8,24.4,28.8,25
sj,1993,36,0.1121,0.0688,0.0596,0.05133333,4.65914498946546,43.26,103.8402479005648,299.7614286,299.8571429,296.1285714,302.6,298.2,42.1,80.68428571,43.26,17.56142857,2.171428571,28.42857143,7.885714286,32.8,23.3,43.4,28
sj,1993,37,0.1199,0.0971,0.2044429,0.1865857,5.26048912682687,14.42,64.14154290102053,299.6728571,299.7857143,296.2914286,301.9,298.3,50.0,81.79428571,14.42,17.70428571,1.942857143,28.6,7.371428571,32.8,23.9,23.1,27
sj,1993,38,0.0054,0.063525,0.1392833,0.1168857,-4.423832734871299,71.36,106.47116177969254,300.0671429,300.1428571,296.4614286,302.4,298.2,57.9,80.90142857,71.36,17.95285714,2.685714286,28.15714286,6.928571429,32.8,23.3,8.7,18
sj,1993,39,0.034,0.0517,0.0726,0.09423333,10.98335901416905,72.86,122.09193833378419,299.8857143,299.9428571,296.6514286,302.1,298.4,76.0,82.61,72.86,18.12,2.171428571,28.28571429,6.985714286,32.8,23.9,26.7,23
sj,1993,40,0.1213,0.0705,0.1886286,0.1652714,2.122371082259511,27.62,80.1154099226822,299.5914286,299.6071429,296.6328571,301.1,298.2,55.36,83.84142857,27.62,18.10428571,1.671428571,28.01428571,7.5,33.3,23.3,16.8,23
sj,1993,41,0.1317,0.0645,0.20515,0.1731857,12.724651322549153,8.01,59.344610253192826,299.9571429,300.0428571,296.4257143,301.8,298.7,35.8,81.10285714,8.01,17.86,1.942857143,28.4,6.985714286,32.2,24.4,27.0,29
sj,1993,42,0.0129,,0.1347,0.1496857,9.074101274404667,0.0,77.67925765696936,300.1814286,300.2428571,296.1685714,302.4,298.0,17.0,78.80714286,0.0,17.59285714,2.257142857,28.2,7.7,33.3,23.9,6.4,38
sj,1993,43,0.117,0.1143,0.2702,0.1092667,12.870168835107835,70.07,150.20587422895048,299.7885714,299.7214286,296.1142857,301.5,298.1,57.6,80.39857143,70.07,17.55571429,1.957142857,28.07142857,7.142857143,32.8,23.9,25.4,36
sj,1993,44,,0.1406667,0.1776167,0.1569,4.643316733253393,0.0,88.764093970358,299.8857143,299.9214286,296.0071429,301.9,298.5,16.1,79.50428571,0.0,17.44142857,2.3,27.9,7.242857143,32.8,23.3,4.1,43
sj,1993,45,-0.1589,0.0493,0.08248333,0.1696,0.8694647069652932,0.0,103.56219981062505,299.2285714,299.35,295.2985714,300.9,297.8,25.6,79.03714286,0.0,16.66285714,2.271428571,27.64285714,7.728571429,32.8,23.3,6.7,46
sj,1993,46,0.17315,0.013825,0.17535,0.1117429,3.94501068217368,12.5,64.10590021766329,298.8457143,299.05,295.1885714,301.0,297.5,70.71,80.37714286,12.5,16.58,1.842857143,27.17142857,6.771428571,31.7,22.8,48.8,31
sj,1993,47,0.1071,0.1818,0.2600571,0.2705857,-4.248886510186973,91.81,144.32652988758434,298.5714286,298.6785714,295.2557143,301.1,296.8,118.1,82.15428571,91.81,16.66142857,1.871428571,26.88571429,6.6,31.7,22.2,46.4,25
sj,1993,48,0.3572667,-0.0095,0.12734,0.08941429,-3.8464214534250942,6.09,84.53965461092376,298.6271429,298.7214286,294.9657143,300.5,297.2,25.7,80.46571429,6.09,16.40142857,2.014285714,26.78571429,8.342857143,33.3,21.1,5.5,40
sj,1993,49,,,0.1632333,0.08283333,4.579265277404525,5.29,74.21682711825027,298.2185714,298.1928571,294.52,300.5,296.6,43.4,80.30285714,5.29,15.93285714,2.357142857,26.52857143,7.085714286,30.6,21.1,20.8,31
sj,1993,50,-0.2902,-0.06766667,0.1682857,0.08,-0.5584546505142898,14.82,86.98444114773417,298.5657143,298.5857143,294.16,300.8,296.2,28.6,76.85428571,14.82,15.57142857,2.457142857,26.22857143,7.857142857,31.1,21.1,7.7,38
sj,1993,51,-0.0237,-0.02115,0.1181143,0.07024286,11.519228688205796,42.62,96.59690454190869,298.2185714,298.3357143,294.2342857,301.2,296.1,33.6,78.82857143,42.62,15.65,2.557142857,26.04285714,6.828571429,31.7,21.7,37.6,30
sj,1994,52,,,,,1.3571411306779062,5.25,47.327040476943694,298.5271429,298.7785714,294.4014286,301.0,296.0,3.4,78.01857143,5.25,15.78,2.442857143,26.97142857,8.2,32.8,21.7,0.3,22
sj,1994,1,-0.1209,0.0193,0.09498571,0.1785143,3.1645140087816745,12.6,77.07999918585725,298.1914286,298.2857143,293.5857143,300.1,296.3,19.5,75.74285714,12.6,14.95142857,2.057142857,25.5,6.742857143,29.4,21.1,41.0,31
sj,1994,2,0.1435,0.0974,0.25425,0.21445,4.032205891301205,0.0,46.91128176304371,297.59,297.6928571,293.7214286,299.6,296.0,19.4,79.15,0.0,15.09714286,2.214285714,25.45714286,7.271428571,29.4,21.1,13.4,26
sj,1994,3,0.0741,0.1664333,0.151,0.1407143,5.607025060303668,0.0,65.48340791516041,297.9128571,297.9428571,293.37,299.7,296.2,16.4,75.98428571,0.0,14.77571429,2.114285714,25.08571429,7.428571429,30.0,20.0,26.6,35
sj,1994,4,0.0912,-0.1162667,0.1635571,0.1985143,10.680091586353534,0.0,80.8383328855877,297.5714286,297.7071429,293.5314286,299.2,296.3,19.04,78.38142857,0.0,14.93857143,2.328571429,25.32857143,7.042857143,29.4,20.6,9.7,36
sj,1994,5,0.2588,0.2112,0.2200571,0.2156,2.228816043137966,0.0,80.66240431583009,297.5885714,297.7142857,293.23,299.8,295.8,21.8,76.82571429,0.0,14.63428571,2.2,25.78571429,7.1,30.0,20.6,3.6,39
sj,1994,6,0.0882,0.117,0.0768,0.069175,0.8106506710977874,0.0,45.49164458399339,297.5157143,297.5714286,292.8528571,299.2,295.9,11.5,75.31,0.0,14.28857143,1.742857143,25.25714286,7.528571429,29.4,21.1,9.1,25
sj,1994,7,0.3633,0.24185,0.2473857,0.2834143,5.67226703865734,0.0,58.47921249487458,297.7742857,297.9428571,292.5771429,299.4,295.5,7.2,72.88571429,0.0,14.02,2.285714286,25.7,7.157142857,30.6,21.1,9.7,31
sj,1994,8,,0.09243333,0.1377571,0.07407143,11.829134423521332,0.0,59.879627729591704,297.4557143,297.5642857,292.6728571,299.3,296.1,11.5,74.78857143,0.0,14.15714286,2.357142857,25.74285714,8.571428571,30.6,20.6,7.9,37
sj,1994,9,,0.1446,0.17415,0.1530833,1.062596105141333,0.0,67.22329027331774,297.2357143,297.3357143,293.1285714,300.1,295.4,16.7,77.91571429,0.0,14.55857143,2.5,25.31428571,8.542857143,30.6,20.6,16.2,33
sj,1994,10,0.1125,0.1038,0.08821429,0.1224143,-1.5742150514822315,7.15,60.57020545317924,297.2685714,297.4071429,293.8871429,299.5,295.5,18.7,81.51857143,7.15,15.25857143,2.442857143,25.88571429,7.057142857,31.1,21.7,15.8,25
sj,1994,11,0.1468,-0.04815,0.1946833,0.14055,4.285063063128225,0.0,49.36138042938443,297.5014286,297.6714286,292.8642857,299.8,295.6,6.69,75.43571429,0.0,14.33428571,2.571428571,25.84285714,7.957142857,31.1,21.1,16.8,24
sj,1994,12,0.0412,0.1005833,0.1528167,0.1368429,7.270744172302422,0.0,29.354093464597288,298.0142857,298.2142857,293.1757143,300.5,295.5,2.9,74.64714286,0.0,14.61714286,3.657142857,26.72857143,9.914285714,32.8,20.6,0.0,18
sj,1994,13,0.0978,0.15975,0.1270429,0.1195286,-0.7814897560547016,46.62,94.42274463292769,298.2814286,298.4642857,293.5328571,300.1,296.8,6.66,75.08285714,46.62,14.94571429,2.471428571,26.7,8.342857143,33.3,21.1,1.0,23
sj,1994,14,0.108,0.05093333,0.1369286,0.1190286,-1.0871076574095613,0.0,16.8788754575232,298.12,298.3142857,293.1514286,300.0,296.8,4.4,73.95142857,0.0,14.54714286,2.4,26.42857143,7.771428571,31.1,21.7,2.3,13
sj,1994,15,0.16435,0.13325,0.1874286,0.1552429,-7.472398798721333,0.0,38.961688493101754,297.5371429,297.6214286,293.7342857,299.6,296.0,37.0,79.51714286,0.0,15.14714286,2.1,25.97142857,6.714285714,30.0,21.1,16.7,18
sj,1994,16,,,0.1528286,0.1754571,0.31432586850318844,0.0,30.840749696562106,297.5414286,297.7357143,292.8528571,299.6,296.3,16.6,75.24714286,0.0,14.29428571,2.128571429,25.97142857,6.4,30.0,22.2,28.7,14
