city,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,ndvi_ce,precipitation_amt_mm,precipitation_ground_mm,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,precip_composite,precip_composite_lag1,reanalysis_air_temp_k_lag1,reanalysis_relative_humidity_percent_lag1,precip_composite_lag2,reanalysis_air_temp_k_lag2,reanalysis_relative_humidity_percent_lag2,precip_composite_lag3,reanalysis_air_temp_k_lag3,reanalysis_relative_humidity_percent_lag3,precip_composite_lag4,reanalysis_air_temp_k_lag4,reanalysis_relative_humidity_percent_lag4,precip_temp_interaction
sj,28.0,0.4629780309194466,0.4807692307692307,0.2322206095790999,0.3076923076923077,0.031674021910956744,6.13,39.54,0.7253688719657392,295.79,0.2550817058589112,0.8703703703703674,18.7,77.88,6.13,2.43,0.8096104144730547,6.67,0.5717552887364203,0.9166666666666664,4.6,14,29.516999999999996,48.581999999999994,299.37,81.69,100.52099999999999,299.41,82.75,60.818999999999996,299.78,81.42,35.294,299.89,77.04,8855.099999999999
sj,29.0,0.5117982099267697,0.40384615384615385,0.11611030478954995,0.17948717948717946,0.1501617612703923,29.67,71.71,0.7577344121846752,296.08,0.26305300916699936,0.9351851851851863,23.6,78.24,29.67,2.43,0.8842729970326413,6.91,0.6975414522584331,0.847222222222222,12.2,18,59.098,29.516999999999996,300.0,77.88,48.581999999999994,299.37,81.69,100.52099999999999,299.41,82.75,60.818999999999996,299.78,81.42,17742.99254
sj,30.0,0.4304312449145647,0.2692307692307693,0.2322206095790999,0.20512820512820512,0.2971700328044083,56.58,110.06,0.6891956211328025,296.33,0.2550817058589112,0.8981481481481461,27.4,81.48,56.58,2.24,0.731118981525797,5.89,0.5717552887364203,0.9166666666666664,43.1,23,94.016,59.098,300.23,78.24,29.516999999999996,300.0,77.88,48.581999999999994,299.37,81.69,100.52099999999999,299.41,82.75,28186.936960000003
sj,31.0,0.5117982099267697,0.4807692307692307,0.3773584905660373,0.28205128205128205,0.20928969382744922,48.41,109.58,0.6853879105188018,296.48,0.24711040255081856,0.9074074074074076,34.39,81.9,48.41,2.3,0.8402412175744235,6.34,0.6289308176100624,1.0,18.0,25,91.22899999999998,94.016,299.81,81.48,59.098,300.23,78.24,29.516999999999996,300.0,77.88,48.581999999999994,299.37,81.69,27355.015649999998
sj,32.0,0.4141578519121237,0.4615384615384615,0.3773584905660373,0.4102564102564102,0.33751615149040004,13.29,133.44,0.6663493574488414,296.47,0.23116779593463774,0.8888888888888901,31.5,81.96,13.29,2.24,0.8268402412175746,6.51,0.5717552887364203,0.9166666666666664,12.5,62,97.39499999999998,91.22899999999998,299.85,81.9,94.016,299.81,81.48,59.098,300.23,78.24,29.516999999999996,300.0,77.88,29201.942849999992
sj,33.0,0.3978844589096826,0.4807692307692307,0.29027576197387484,0.28205128205128205,0.36000795328661384,0.0,114.55,0.816753926701573,296.48,0.31088082901554637,0.9444444444444424,20.4,79.2,0.0,2.19,1.0,5.47,0.6289308176100624,1.0,3.3,60,80.18499999999999,97.39499999999998,299.83,81.96,91.22899999999998,299.85,81.9,94.016,299.81,81.48,59.098,300.23,78.24,24089.177699999997
sj,34.0,0.3978844589096826,0.4423076923076923,0.2031930333817124,0.23076923076923078,0.46458323792674194,51.88,204.98,0.7672536887196607,296.58,0.29493822239936557,0.9074074074074076,25.47,80.26,51.88,2.4,0.974250981142912,7.51,0.7547169811320752,0.9166666666666664,1.5,76,159.04999999999998,80.18499999999999,300.42,79.2,97.39499999999998,299.83,81.96,91.22899999999998,299.85,81.9,94.016,299.81,81.48,47764.305499999995
sj,35.0,0.4141578519121237,0.36538461538461536,0.49346879535558724,0.358974358974359,0.5510723314317703,55.2,186.04,0.731080437886724,296.67,0.27102431247509207,0.9351851851851863,23.8,81.59,55.2,2.37,0.7617497846271659,7.0,0.5031446540880505,0.847222222222222,10.7,66,146.78799999999998,159.04999999999998,300.31,80.26,80.18499999999999,300.42,79.2,97.39499999999998,299.83,81.96,91.22899999999998,299.85,81.9,44054.014559999996
sj,36.0,0.47925142392188763,0.4230769230769231,0.2322206095790999,0.28205128205128205,0.33009617564010274,65.9,193.41,0.7215611613517384,296.8,0.27102431247509207,0.9166666666666636,42.33,82.31,65.9,2.13,0.9110749497463391,7.54,0.7547169811320752,0.9166666666666664,27.2,64,155.157,146.78799999999998,300.12,81.59,159.04999999999998,300.31,80.26,80.18499999999999,300.42,79.2,97.39499999999998,299.83,81.96,46564.167270000005
sj,37.0,0.4629780309194466,0.5576923076923077,0.14513788098693742,0.23076923076923078,0.3889922339518378,33.56,167.42,0.814850071394578,296.45,0.31088082901554637,0.9444444444444424,11.4,78.63,33.56,3.04,0.9168182253278453,7.7,0.6975414522584331,0.763888888888889,61.0,68,127.26199999999999,155.157,300.11,82.31,146.78799999999998,300.12,81.59,159.04999999999998,300.31,80.26,80.18499999999999,300.42,79.2,38247.32148
sj,38.0,0.47925142392188763,0.5384615384615385,0.31930333817126233,0.3076923076923077,0.45484451962322664,29.53,203.31,0.8072346501665981,296.9,0.32682343563172717,0.9537037037037037,28.8,80.88,29.53,2.46,0.9053316741648323,6.8,0.6289308176100624,0.9166666666666664,7.9,89,151.176,127.26199999999999,300.54,78.63,155.157,300.11,82.31,146.78799999999998,300.12,81.59,159.04999999999998,300.31,80.26,45432.923279999995
sj,39.0,0.5768917819365338,0.5384615384615385,0.31930333817126233,0.43589743589743585,0.4302658496191167,73.55,257.78,0.702522608281778,296.59,0.2789956157831802,0.8981481481481461,77.5,81.42,73.55,2.07,0.7579209342394948,6.69,0.5717552887364203,0.9166666666666664,31.8,92,202.51099999999997,151.176,300.53,80.88,127.26199999999999,300.54,78.63,155.157,300.11,82.31,146.78799999999998,300.12,81.59,60765.45065999999
sj,40.0,0.5117982099267697,0.576923076923077,0.34833091436864977,0.38461538461538464,0.8321039167617819,31.68,313.3,0.6339838172298946,296.4,0.2152251893184569,0.9074074074074076,60.0,82.49,31.68,2.04,0.6813439264860723,6.91,0.5717552887364203,0.763888888888889,26.5,140,228.814,202.51099999999997,300.06,81.42,151.176,300.53,80.88,127.26199999999999,300.54,78.63,155.157,300.11,82.31,68564.1151
sj,41.0,0.4467046379170056,0.4230769230769231,0.26124818577648734,0.3076923076923077,0.5995340487040247,32.1,264.35,0.6301761066159047,295.89,0.24711040255081856,0.8425925925925938,55.1,80.52,32.1,2.26,0.6660285249353882,6.61,0.445969125214408,0.6944444444444445,8.3,116,194.675,228.814,299.65,82.49,202.51099999999997,300.06,81.42,151.176,300.53,80.88,127.26199999999999,300.54,78.63,58316.843
sj,42.0,0.31651749389747763,0.5,0.14513788098693742,0.15384615384615383,0.5652166603963995,3.29,295.22,0.677772489290822,296.02,0.24711040255081856,0.8888888888888901,31.19,79.38,3.29,2.3,0.8344979419929166,7.63,0.6975414522584331,0.9166666666666664,21.3,142,207.641,194.675,299.56,80.52,228.814,299.65,82.49,202.51099999999997,300.06,81.42,151.176,300.53,80.88,62271.535899999995
sj,43.0,0.6094385679414157,0.4807692307692307,0.34833091436864977,0.38461538461538464,0.5955921865335543,50.24,315.28,0.6910994764397975,295.46,0.24711040255081856,0.8796296296296287,12.6,76.78,50.24,2.81,0.6985737532305923,7.09,0.5717552887364203,0.763888888888889,3.5,129,235.76799999999997,207.641,299.9,79.38,194.675,299.56,80.52,228.814,299.65,82.49,202.51099999999997,300.06,81.42,70704.46551999998
sj,44.0,0.4467046379170056,0.4423076923076923,0.2031930333817124,0.17948717948717946,0.7504841824085111,72.61,350.76,0.6910994764397975,295.92,0.2789956157831802,0.8888888888888901,26.83,78.99,72.61,3.04,0.7521776586579879,7.26,0.5717552887364203,0.9166666666666664,4.8,140,267.315,235.76799999999997,299.89,76.78,207.641,299.9,79.38,194.675,299.56,80.52,228.814,299.65,82.49,80170.44165000001
sj,45.0,0.3816110659072416,0.34615384615384615,0.14513788098693742,0.17948717948717946,0.5828391030408557,42.92,316.32,0.5559257496430255,295.57,0.29493822239936557,0.814814814814815,74.83,81.06,42.92,2.9,0.5760505408251175,6.76,0.5031446540880505,0.6944444444444445,41.4,140,234.29999999999998,267.315,299.91,78.99,235.76799999999997,299.89,76.78,207.641,299.9,79.38,194.675,299.56,80.52,70076.78699999998
sj,46.0,0.4629780309194466,0.4615384615384615,0.3773584905660373,0.38461538461538464,0.5807522348329596,78.73,329.76,0.4626368396001969,295.62,0.16739736946990993,0.8240740740740711,72.7,83.51,78.73,1.97,0.4745860055518331,6.74,0.37735849056603776,0.6111111111111109,28.2,127,254.45099999999996,234.29999999999998,299.09,81.06,267.315,299.91,78.99,235.76799999999997,299.89,76.78,207.641,299.9,79.38,76001.96918999999
sj,47.0,0.31651749389747763,0.3076923076923077,0.2322206095790999,0.3333333333333333,0.6943706150406375,0.0,256.46,0.4474059971442156,294.03,0.1514547628537291,0.7962962962962976,15.1,75.55,0.0,2.27,0.40758112376758854,6.81,0.25157232704402505,0.6111111111111109,9.4,129,179.52199999999996,254.45099999999996,298.69,83.51,234.29999999999998,299.09,81.06,267.315,299.91,78.99,235.76799999999997,299.89,76.78,53623.22139999999
sj,48.0,0.4467046379170056,0.5384615384615385,0.34833091436864977,0.3076923076923077,0.8747687779009915,35.34,371.25,0.407425035697289,294.94,0.1753686727780026,0.7777777777777749,78.43,81.49,35.34,2.03,0.3999234229922465,6.59,0.25157232704402505,0.6111111111111109,76.2,169,270.477,179.52199999999996,298.7,75.55,254.45099999999996,298.69,83.51,234.29999999999998,299.09,81.06,267.315,299.91,78.99,80704.92726
sj,49.0,0.4304312449145647,0.5192307692307693,0.2031930333817124,0.20512820512820512,0.5881722106832569,0.0,282.2,0.47215611613517167,294.97,0.1275408529294556,0.8518518518518499,35.1,80.28,0.0,1.8,0.487986981908682,6.06,0.3201829616923957,0.763888888888889,19.6,141,197.54,270.477,298.38,81.49,179.52199999999996,298.7,75.55,254.45099999999996,298.69,83.51,234.29999999999998,299.09,81.06,58993.34559999999
sj,50.0,0.25142392188771356,0.6538461538461537,0.46444121915819975,0.4615384615384615,0.5800566120969942,0.0,210.91,0.42455973346025444,294.51,0.10362694300518212,0.814814814814815,26.8,78.62,0.0,2.01,0.27357136019910006,5.86,0.1829616923956544,0.5416666666666665,34.2,108,147.637,197.54,298.64,80.28,270.477,298.38,81.49,179.52199999999996,298.7,75.55,254.45099999999996,298.69,83.51,44072.597239999996
sj,51.0,0.5117982099267697,0.34615384615384615,0.14513788098693742,0.0,0.4842925487790942,0.0,149.22,0.33888624464540557,292.87,0.055799123156639666,0.7500000000000013,8.76,72.86,0.0,2.07,0.1567914233751315,6.16,0.12578616352201233,0.388888888888889,6.1,78,104.454,147.637,298.52,78.62,197.54,298.64,80.28,270.477,298.38,81.49,179.52199999999996,298.7,75.55,31135.648319999997
sj,52.0,0.49552481692432865,0.4807692307692307,0.2322206095790999,0.20512820512820512,0.5605791754899637,0.0,126.19,0.028557829604946017,292.05,0.023913909924273495,0.5370370370370375,19.3,76.13,0.0,2.21,0.034268210969656085,6.19,0.05717552887364207,0.22222222222222196,13.7,70,88.333,104.454,298.08,72.86,147.637,298.52,78.62,197.54,298.64,80.28,270.477,298.38,81.49,26192.501159999996
sj,1.0,0.5117982099267697,0.5576923076923077,0.3773584905660373,0.3333333333333333,0.45646763934047924,38.34,56.98,0.5578296049500314,295.64,0.2789956157831802,0.7129629629629611,27.24,80.3,38.34,2.86,0.6181678950894994,7.3,0.5717552887364203,0.6111111111111109,23.85,81,51.388,88.333,296.52,76.13,104.454,298.08,72.86,147.637,298.52,78.62,197.54,298.64,80.28,15347.026199999998
sj,2.0,0.4629780309194466,0.38461538461538464,0.2322206095790999,0.15384615384615383,0.5417973616188986,180.49650000000017,412.12,0.33507853403141563,294.46,0.11956954962136294,0.703703703703705,18.3,81.3,179.61292500000013,2.3,0.28314348616827795,7.5,0.3201829616923957,0.388888888888889,58.2,104,342.3678775,51.388,298.65,80.3,88.333,296.52,76.13,104.454,298.08,72.86,147.637,298.52,78.62,101994.81438602501
sj,3.0,0.6582587469487388,0.6923076923076923,0.4063860667634248,0.38461538461538464,0.5631297921885035,3.12,175.95,0.21513564969062507,294.47,0.10362694300518212,0.6574074074074088,19.8,84.12,3.12,1.86,0.24676940748540221,6.17,0.37735849056603776,0.5416666666666665,32.3,90,124.10099999999997,342.3678775,297.91,81.3,51.388,298.65,80.3,88.333,296.52,76.13,104.454,298.08,72.86,36900.19133999999
sj,4.0,0.49552481692432865,0.5,0.3773584905660373,0.3076923076923077,0.3368205287544347,0.0,176.73,0.18657782008566823,293.02,0.04782781984854699,0.6574074074074088,5.11,78.29,0.0,2.36,0.12998947066143368,7.44,0.3201829616923957,0.30555555555555547,1.3,85,123.71099999999998,124.10099999999997,297.34,84.12,342.3678775,297.91,81.3,51.388,298.65,80.3,88.333,296.52,76.13,36753.30098999999
sj,5.0,0.5117982099267697,0.34615384615384615,0.31930333817126233,0.358974358974359,0.31780684063804776,0.0,101.03,0.22655878153260564,292.72,0.03188521323236617,0.6481481481481475,6.5,75.22,0.0,2.44,0.11850291949842061,6.59,0.12578616352201233,0.30555555555555547,9.2,55,70.72099999999999,123.71099999999998,297.09,78.29,124.10099999999997,297.34,84.12,342.3678775,297.91,81.3,51.388,298.65,80.3,21033.839819999997
sj,6.0,0.4629780309194466,0.40384615384615385,0.14513788098693742,0.358974358974359,0.4796550638726584,0.0,101.11,0.14659685863874164,292.62,0.14348345954563643,0.555555555555555,16.2,77.06,0.0,3.4,0.10127309275390067,7.36,0.3201829616923957,0.30555555555555547,3.0,53,70.777,70.72099999999999,297.42,75.22,123.71099999999998,297.09,78.29,124.10099999999997,297.34,84.12,342.3678775,297.91,81.3,21015.10684
sj,7.0,0.5117982099267697,0.5,0.4063860667634248,0.3333333333333333,0.5100305900098132,38.34,56.98,0.32365540218943506,294.65,0.10362694300518212,0.62962962962963,20.1,82.88,38.34,2.2,0.3539772183401935,6.57,0.5031446540880505,0.30555555555555547,1.3,65,51.388,70.777,296.92,77.06,70.72099999999999,297.42,75.22,123.71099999999998,297.09,78.29,124.10099999999997,297.34,84.12,15303.3464
sj,8.0,0.5117982099267697,0.5961538461538461,0.3773584905660373,0.38461538461538464,0.3134012299769337,38.34,56.98,0.3331746787244207,293.63,0.09565563969709398,0.7222222222222225,4.4,77.3,38.34,2.59,0.30228773810663373,7.39,0.6975414522584331,0.5416666666666665,8.9,33,51.388,51.388,297.8,82.88,70.777,296.92,77.06,70.72099999999999,297.42,75.22,123.71099999999998,297.09,78.29,15308.4852
sj,9.0,0.47925142392188763,0.40384615384615385,0.31930333817126233,0.28205128205128205,0.2962425358231211,38.34,56.98,0.25130890052356175,292.97,0.03188521323236617,0.7222222222222225,14.4,76.04,38.34,2.41,0.21230975399636234,6.17,0.1829616923956544,0.5416666666666665,16.0,38,51.388,51.388,297.9,77.3,51.388,297.8,82.88,70.777,296.92,77.06,70.72099999999999,297.42,75.22,15286.38836
sj,10.0,0.5117982099267697,0.5961538461538461,0.3773584905660373,0.358974358974359,0.255200794401164,0.0,110.5,0.2741551642075229,293.32,0.07174172977282048,0.666666666666665,5.5,76.88,0.0,2.31,0.28314348616827795,7.81,0.37735849056603776,0.388888888888889,2.9,59,77.35,51.388,297.47,76.04,51.388,297.9,77.3,51.388,297.8,82.88,70.777,296.92,77.06,23023.227499999997
sj,11.0,0.4467046379170056,0.4230769230769231,0.2031930333817124,0.28205128205128205,0.20627532863826592,23.22,106.67,0.2722513089005279,293.54,0.055799123156639666,0.703703703703705,12.6,78.06,23.22,2.51,0.3080310136881399,7.76,0.445969125214408,0.5416666666666665,5.9,40,81.63499999999999,77.35,297.65,76.88,51.388,297.47,76.04,51.388,297.9,77.3,51.388,297.8,82.88,24297.025049999997
sj,12.0,0.3816110659072416,0.40384615384615385,0.2322206095790999,0.20512820512820512,0.486843165477634,0.0,67.28,0.3407900999524005,293.71,0.11956954962136294,0.6481481481481475,3.56,77.51,0.0,2.7,0.36737819469704247,7.86,0.37735849056603776,0.5416666666666665,4.8,37,47.096,81.63499999999999,297.63,78.06,77.35,297.65,76.88,51.388,297.47,76.04,51.388,297.9,77.3,14032.2532
sj,13.0,0.5117982099267697,0.4807692307692307,0.2031930333817124,0.15384615384615383,0.3602398275319356,0.0,57.12,0.2037125178486445,293.58,0.1115982463132748,0.6759259259259263,21.0,80.24,0.0,2.8,0.3865224466353976,5.71,0.5031446540880505,0.6111111111111109,2.3,29,39.983999999999995,47.096,297.95,77.51,81.63499999999999,297.63,78.06,77.35,297.65,76.88,51.388,297.47,76.04,11884.044479999999
sj,14.0,0.4629780309194466,0.40384615384615385,0.3773584905660373,0.3333333333333333,0.44441017858374604,122.27,186.77,0.32555925749643005,293.88,0.10362694300518212,0.6944444444444438,16.2,78.07,122.27,2.74,0.3922657222169044,7.53,0.37735849056603776,0.5416666666666665,24.1,30,167.42000000000002,39.983999999999995,297.22,80.24,47.096,297.95,77.51,81.63499999999999,297.63,78.06,77.35,297.65,76.88,49887.81160000001
sj,15.0,0.4629780309194466,0.5,0.17416545718432488,0.17948717948717946,0.18934850872977516,43.21,98.88,0.47977153736316236,294.2,0.2152251893184569,0.6851851851851823,11.1,76.38,43.21,3.61,0.537762036948406,7.84,0.5717552887364203,0.5416666666666665,0.0,30,82.17899999999999,167.42000000000002,297.98,78.07,39.983999999999995,297.22,80.24,47.096,297.95,77.51,81.63499999999999,297.63,78.06,24545.223719999998
sj,16.0,0.4304312449145647,0.4423076923076923,0.29027576197387484,0.3076923076923077,0.3421536363968359,83.11,138.94,0.3122322703474545,294.94,0.11956954962136294,0.7500000000000013,70.6,84.18,83.11,2.14,0.5033023834593661,5.89,0.445969125214408,0.6944444444444445,24.5,28,122.191,82.17899999999999,298.68,76.38,167.42000000000002,297.98,78.07,39.983999999999995,297.22,80.24,47.096,297.95,77.51,36392.14553
sj,17.0,0.4467046379170056,0.4615384615384615,0.26124818577648734,0.2564102564102564,0.26401201572339206,36.16,77.87,0.3617325083293667,294.05,0.13551215623754828,0.7407407407407399,25.8,78.43,36.16,2.83,0.47650043074566895,7.24,0.445969125214408,0.6111111111111109,4.6,23,65.357,122.191,297.83,84.18,82.17899999999999,298.68,76.38,167.42000000000002,297.98,78.07,39.983999999999995,297.22,80.24,19482.268129999997
sj,18.0,0.31651749389747763,0.36538461538461536,0.02902757619738751,0.10256410256410255,0.3467911213032717,0.0,52.02,0.41123274631127893,293.4,0.2550817058589112,0.6574074074074088,4.0,74.93,0.0,3.61,0.6105101943141574,6.5,0.6975414522584331,0.763888888888889,1.6,24,36.414,65.357,298.09,78.43,122.191,297.83,84.18,82.17899999999999,298.68,76.38,167.42000000000002,297.98,78.07,10858.6548
sj,19.0,0.47925142392188763,0.673076923076923,0.34833091436864977,0.4102564102564102,0.20233346646779546,13.92,58.5,0.3960019038553084,294.22,0.2550817058589112,0.6944444444444438,45.0,78.48,13.92,3.0,0.49947353307169506,6.91,0.6975414522584331,0.6111111111111109,32.0,29,45.126,36.414,298.2,74.93,65.357,298.09,78.43,122.191,297.83,84.18,82.17899999999999,298.68,76.38,13462.890839999998
sj,20.0,0.4629780309194466,0.23076923076923078,0.2322206095790999,0.20512820512820512,0.23062212439705407,2.94,59.89,0.40932889100428393,294.28,0.11956954962136294,0.7314814814814786,27.5,78.38,2.94,2.23,0.6239111706710063,5.96,0.37735849056603776,0.6944444444444445,8.1,26,42.80499999999999,45.126,298.34,78.48,36.414,298.2,74.93,65.357,298.09,78.43,122.191,297.83,84.18,12770.015649999998
sj,21.0,0.4629780309194466,0.38461538461538464,0.0,0.025641025641025626,0.4089334190495119,71.85,114.67,0.41884816753926957,295.77,0.16739736946990993,0.7685185185185187,203.96500000000023,85.65,71.85,2.71,0.7043170288120991,6.77,0.5717552887364203,0.763888888888889,22.1,23,101.82399999999998,42.80499999999999,298.33,78.38,45.126,298.34,78.48,36.414,298.2,74.93,65.357,298.09,78.43,30385.299839999996
sj,22.0,0.49552481692432865,0.4807692307692307,0.46444121915819975,0.4102564102564102,0.373224785269956,180.49650000000017,231.47,0.4550214183722062,296.33,0.19928258270227156,0.7870370370370362,130.3,87.3,179.61292500000013,2.36,0.6219967454771705,5.96,0.445969125214408,0.847222222222222,80.2,20,215.91287750000004,101.82399999999998,298.41,85.65,42.80499999999999,298.33,78.38,45.126,298.34,78.48,36.414,298.2,74.93,64475.90347905001
sj,23.0,0.49552481692432865,0.5192307692307693,0.14513788098693742,0.12820512820512822,0.08523697258029063,42.24,74.26,0.5464064731080508,296.52,0.16739736946990993,0.8611111111111113,50.0,85.83,42.24,2.11,0.6353977218340194,6.91,0.445969125214408,0.6944444444444445,103.9,19,64.654,215.91287750000004,298.62,87.3,101.82399999999998,298.41,85.65,42.80499999999999,298.33,78.38,45.126,298.34,78.48,19338.0114
sj,24.0,0.4304312449145647,0.4230769230769231,0.11611030478954995,0.15384615384615383,0.17033482061338823,43.21,85.29,0.4950023798191328,296.15,0.1275408529294556,0.8425925925925938,43.8,84.87,43.21,1.99,0.7694074854025079,6.87,0.5717552887364203,0.9166666666666664,102.4,20,72.666,64.654,299.1,85.83,215.91287750000004,298.62,87.3,101.82399999999998,298.41,85.65,42.80499999999999,298.33,78.38,21719.8674
